,Code,age,sex,settlement,population.total,population.ed,population.not.ed,year,addressCod,addressCode,Pername
2286,IR.MN,9,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2287,IR.QM,9,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2288,IR.QZ,9,دختر,غ?رساکن,2,2,0,1390,26,26,قزوین
2289,IR.SB,9,دختر,غ?رساکن,40,10,30,1390,11,11,سیستان و بلوچستان
2290,IR.SM,9,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2291,IR.TH,9,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2292,IR.WA,9,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2293,IR.YA,9,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2294,IR.ZA,9,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2295,IR.AL,10,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2296,IR.AR,10,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2297,IR.BK,10,دختر,غ?رساکن,24,14,10,1390,5,05,کرمانشاه
2298,IR.BS,10,دختر,غ?رساکن,22,20,2,1390,18,18,بوشهر
2299,IR.CM,10,دختر,غ?رساکن,16,5,11,1390,14,14,چهارمحال و بختیاری
2300,IR.EA,10,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2301,IR.ES,10,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2302,IR.FA,10,دختر,غ?رساکن,142,128,14,1390,7,07,فارس
2303,IR.GI,10,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2304,IR.GO,10,دختر,غ?رساکن,8,6,2,1390,27,27,گلستان
2305,IR.HD,10,دختر,غ?رساکن,9,1,8,1390,13,13,همدان
2306,IR.HG,10,دختر,غ?رساکن,25,12,13,1390,22,22,هرمزگان
2307,IR.IL,10,دختر,غ?رساکن,13,11,2,1390,16,16,ایلام
2308,IR.KB,10,دختر,غ?رساکن,16,15,1,1390,17,17,کهگیلویه و بویراحمد
2309,IR.KD,10,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2310,IR.KE,10,دختر,غ?رساکن,48,33,15,1390,8,08,کرمان
2311,IR.KJ,10,دختر,غ?رساکن,1,0,1,1390,29,29,خراسان جنوبی
2312,IR.KS,10,دختر,غ?رساکن,16,10,6,1390,28,28,خراسان شمالی
2313,IR.KV,10,دختر,غ?رساکن,7,0,7,1390,9,09,خراسان رضوی
2314,IR.KZ,10,دختر,غ?رساکن,121,84,37,1390,6,06,خوزستان
2315,IR.LO,10,دختر,غ?رساکن,5,4,1,1390,15,15,لرستان
2316,IR.MK,10,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2317,IR.MN,10,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2318,IR.QM,10,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2319,IR.QZ,10,دختر,غ?رساکن,4,4,0,1390,26,26,قزوین
2320,IR.SB,10,دختر,غ?رساکن,47,19,28,1390,11,11,سیستان و بلوچستان
2321,IR.SM,10,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2322,IR.TH,10,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2323,IR.WA,10,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2324,IR.YA,10,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2325,IR.ZA,10,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2326,IR.AL,11,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2327,IR.AR,11,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2328,IR.BK,11,دختر,غ?رساکن,19,6,13,1390,5,05,کرمانشاه
2329,IR.BS,11,دختر,غ?رساکن,14,10,4,1390,18,18,بوشهر
2330,IR.CM,11,دختر,غ?رساکن,14,2,12,1390,14,14,چهارمحال و بختیاری
2331,IR.EA,11,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2332,IR.ES,11,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2333,IR.FA,11,دختر,غ?رساکن,95,68,27,1390,7,07,فارس
2334,IR.GI,11,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2335,IR.GO,11,دختر,غ?رساکن,8,7,1,1390,27,27,گلستان
2336,IR.HD,11,دختر,غ?رساکن,7,3,4,1390,13,13,همدان
2337,IR.HG,11,دختر,غ?رساکن,23,11,12,1390,22,22,هرمزگان
2338,IR.IL,11,دختر,غ?رساکن,9,7,2,1390,16,16,ایلام
2339,IR.KB,11,دختر,غ?رساکن,6,5,1,1390,17,17,کهگیلویه و بویراحمد
2340,IR.KD,11,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2341,IR.KE,11,دختر,غ?رساکن,44,34,10,1390,8,08,کرمان
2342,IR.KJ,11,دختر,غ?رساکن,0,0,0,1390,29,29,خراسان جنوبی
2343,IR.KS,11,دختر,غ?رساکن,15,7,8,1390,28,28,خراسان شمالی
2344,IR.KV,11,دختر,غ?رساکن,8,0,8,1390,9,09,خراسان رضوی
2345,IR.KZ,11,دختر,غ?رساکن,139,80,59,1390,6,06,خوزستان
2346,IR.LO,11,دختر,غ?رساکن,7,5,2,1390,15,15,لرستان
2347,IR.MK,11,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2348,IR.MN,11,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2349,IR.QM,11,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2350,IR.QZ,11,دختر,غ?رساکن,1,1,0,1390,26,26,قزوین
2351,IR.SB,11,دختر,غ?رساکن,34,10,24,1390,11,11,سیستان و بلوچستان
2352,IR.SM,11,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2353,IR.TH,11,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2354,IR.WA,11,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2355,IR.YA,11,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2356,IR.ZA,11,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2357,IR.AL,12,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2358,IR.AR,12,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2359,IR.BK,12,دختر,غ?رساکن,23,4,19,1390,5,05,کرمانشاه
2360,IR.BS,12,دختر,غ?رساکن,19,12,7,1390,18,18,بوشهر
2361,IR.CM,12,دختر,غ?رساکن,16,2,14,1390,14,14,چهارمحال و بختیاری
2362,IR.EA,12,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2363,IR.ES,12,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2364,IR.FA,12,دختر,غ?رساکن,96,54,42,1390,7,07,فارس
2365,IR.GI,12,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2366,IR.GO,12,دختر,غ?رساکن,9,2,7,1390,27,27,گلستان
2367,IR.HD,12,دختر,غ?رساکن,11,1,10,1390,13,13,همدان
2368,IR.HG,12,دختر,غ?رساکن,20,7,13,1390,22,22,هرمزگان
2369,IR.IL,12,دختر,غ?رساکن,14,7,7,1390,16,16,ایلام
2370,IR.KB,12,دختر,غ?رساکن,4,4,0,1390,17,17,کهگیلویه و بویراحمد
2371,IR.KD,12,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2372,IR.KE,12,دختر,غ?رساکن,54,34,20,1390,8,08,کرمان
2373,IR.KJ,12,دختر,غ?رساکن,1,0,1,1390,29,29,خراسان جنوبی
2374,IR.KS,12,دختر,غ?رساکن,23,6,17,1390,28,28,خراسان شمالی
2375,IR.KV,12,دختر,غ?رساکن,13,1,12,1390,9,09,خراسان رضوی
2376,IR.KZ,12,دختر,غ?رساکن,131,59,72,1390,6,06,خوزستان
2377,IR.LO,12,دختر,غ?رساکن,8,0,8,1390,15,15,لرستان
2378,IR.MK,12,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2379,IR.MN,12,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2380,IR.QM,12,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2381,IR.QZ,12,دختر,غ?رساکن,2,1,1,1390,26,26,قزوین
2382,IR.SB,12,دختر,غ?رساکن,42,5,37,1390,11,11,سیستان و بلوچستان
2383,IR.SM,12,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2384,IR.TH,12,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2385,IR.WA,12,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2386,IR.YA,12,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2387,IR.ZA,12,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2388,IR.AL,13,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2389,IR.AR,13,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2390,IR.BK,13,دختر,غ?رساکن,33,11,22,1390,5,05,کرمانشاه
2391,IR.BS,13,دختر,غ?رساکن,17,6,11,1390,18,18,بوشهر
2392,IR.CM,13,دختر,غ?رساکن,21,0,21,1390,14,14,چهارمحال و بختیاری
2393,IR.EA,13,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2394,IR.ES,13,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2395,IR.FA,13,دختر,غ?رساکن,103,33,70,1390,7,07,فارس
2396,IR.GI,13,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2397,IR.GO,13,دختر,غ?رساکن,5,0,5,1390,27,27,گلستان
2398,IR.HD,13,دختر,غ?رساکن,19,1,18,1390,13,13,همدان
2399,IR.HG,13,دختر,غ?رساکن,25,8,17,1390,22,22,هرمزگان
2400,IR.IL,13,دختر,غ?رساکن,11,3,8,1390,16,16,ایلام
2401,IR.KB,13,دختر,غ?رساکن,8,6,2,1390,17,17,کهگیلویه و بویراحمد
2402,IR.KD,13,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2403,IR.KE,13,دختر,غ?رساکن,68,40,28,1390,8,08,کرمان
2404,IR.KJ,13,دختر,غ?رساکن,1,0,1,1390,29,29,خراسان جنوبی
2405,IR.KS,13,دختر,غ?رساکن,24,5,19,1390,28,28,خراسان شمالی
2406,IR.KV,13,دختر,غ?رساکن,12,0,12,1390,9,09,خراسان رضوی
2407,IR.KZ,13,دختر,غ?رساکن,138,50,88,1390,6,06,خوزستان
2408,IR.LO,13,دختر,غ?رساکن,9,4,5,1390,15,15,لرستان
2409,IR.MK,13,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2410,IR.MN,13,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2411,IR.QM,13,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2412,IR.QZ,13,دختر,غ?رساکن,1,1,0,1390,26,26,قزوین
2413,IR.SB,13,دختر,غ?رساکن,60,12,48,1390,11,11,سیستان و بلوچستان
2414,IR.SM,13,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2415,IR.TH,13,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2416,IR.WA,13,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2417,IR.YA,13,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2418,IR.ZA,13,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2419,IR.AL,14,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2420,IR.AR,14,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2421,IR.BK,14,دختر,غ?رساکن,29,3,26,1390,5,05,کرمانشاه
2422,IR.BS,14,دختر,غ?رساکن,21,9,12,1390,18,18,بوشهر
2423,IR.CM,14,دختر,غ?رساکن,19,0,19,1390,14,14,چهارمحال و بختیاری
2424,IR.EA,14,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2425,IR.ES,14,دختر,غ?رساکن,2,0,2,1390,10,10,اصفهان
2426,IR.FA,14,دختر,غ?رساکن,104,40,64,1390,7,07,فارس
2427,IR.GI,14,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2428,IR.GO,14,دختر,غ?رساکن,8,1,7,1390,27,27,گلستان
2429,IR.HD,14,دختر,غ?رساکن,12,1,11,1390,13,13,همدان
2430,IR.HG,14,دختر,غ?رساکن,30,9,21,1390,22,22,هرمزگان
2431,IR.IL,14,دختر,غ?رساکن,18,4,14,1390,16,16,ایلام
2432,IR.KB,14,دختر,غ?رساکن,17,8,9,1390,17,17,کهگیلویه و بویراحمد
2433,IR.KD,14,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2434,IR.KE,14,دختر,غ?رساکن,65,43,22,1390,8,08,کرمان
2435,IR.KJ,14,دختر,غ?رساکن,3,1,2,1390,29,29,خراسان جنوبی
2436,IR.KS,14,دختر,غ?رساکن,16,3,13,1390,28,28,خراسان شمالی
2437,IR.KV,14,دختر,غ?رساکن,9,0,9,1390,9,09,خراسان رضوی
2438,IR.KZ,14,دختر,غ?رساکن,161,34,127,1390,6,06,خوزستان
2439,IR.LO,14,دختر,غ?رساکن,8,1,7,1390,15,15,لرستان
2440,IR.MK,14,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2441,IR.MN,14,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2442,IR.QM,14,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2443,IR.QZ,14,دختر,غ?رساکن,4,1,3,1390,26,26,قزوین
2444,IR.SB,14,دختر,غ?رساکن,34,2,32,1390,11,11,سیستان و بلوچستان
2445,IR.SM,14,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2446,IR.TH,14,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2447,IR.WA,14,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2448,IR.YA,14,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2449,IR.ZA,14,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2450,IR.AL,15,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2451,IR.AR,15,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2452,IR.BK,15,دختر,غ?رساکن,36,0,36,1390,5,05,کرمانشاه
2453,IR.BS,15,دختر,غ?رساکن,28,12,16,1390,18,18,بوشهر
2454,IR.CM,15,دختر,غ?رساکن,14,0,14,1390,14,14,چهارمحال و بختیاری
2455,IR.EA,15,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2456,IR.ES,15,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2457,IR.FA,15,دختر,غ?رساکن,138,39,99,1390,7,07,فارس
2458,IR.GI,15,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2459,IR.GO,15,دختر,غ?رساکن,10,1,9,1390,27,27,گلستان
2460,IR.HD,15,دختر,غ?رساکن,7,0,7,1390,13,13,همدان
2461,IR.HG,15,دختر,غ?رساکن,42,8,34,1390,22,22,هرمزگان
2462,IR.IL,15,دختر,غ?رساکن,11,3,8,1390,16,16,ایلام
2463,IR.KB,15,دختر,غ?رساکن,13,6,7,1390,17,17,کهگیلویه و بویراحمد
2464,IR.KD,15,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2465,IR.KE,15,دختر,غ?رساکن,57,34,23,1390,8,08,کرمان
2466,IR.KJ,15,دختر,غ?رساکن,1,0,1,1390,29,29,خراسان جنوبی
2467,IR.KS,15,دختر,غ?رساکن,25,2,23,1390,28,28,خراسان شمالی
2468,IR.KV,15,دختر,غ?رساکن,15,0,15,1390,9,09,خراسان رضوی
2469,IR.KZ,15,دختر,غ?رساکن,173,29,144,1390,6,06,خوزستان
2470,IR.LO,15,دختر,غ?رساکن,14,1,13,1390,15,15,لرستان
2471,IR.MK,15,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2472,IR.MN,15,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2473,IR.QM,15,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2474,IR.QZ,15,دختر,غ?رساکن,0,0,0,1390,26,26,قزوین
2475,IR.SB,15,دختر,غ?رساکن,43,2,41,1390,11,11,سیستان و بلوچستان
2476,IR.SM,15,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2477,IR.TH,15,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2478,IR.WA,15,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2479,IR.YA,15,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2480,IR.ZA,15,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2481,IR.AL,16,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2482,IR.AR,16,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2483,IR.BK,16,دختر,غ?رساکن,43,3,40,1390,5,05,کرمانشاه
2484,IR.BS,16,دختر,غ?رساکن,28,11,17,1390,18,18,بوشهر
2485,IR.CM,16,دختر,غ?رساکن,13,1,12,1390,14,14,چهارمحال و بختیاری
2486,IR.EA,16,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2487,IR.ES,16,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2488,IR.FA,16,دختر,غ?رساکن,153,29,124,1390,7,07,فارس
2489,IR.GI,16,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2490,IR.GO,16,دختر,غ?رساکن,8,0,8,1390,27,27,گلستان
2491,IR.HD,16,دختر,غ?رساکن,8,1,7,1390,13,13,همدان
2492,IR.HG,16,دختر,غ?رساکن,29,4,25,1390,22,22,هرمزگان
2493,IR.IL,16,دختر,غ?رساکن,19,3,16,1390,16,16,ایلام
2494,IR.KB,16,دختر,غ?رساکن,14,7,7,1390,17,17,کهگیلویه و بویراحمد
2495,IR.KD,16,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2496,IR.KE,16,دختر,غ?رساکن,62,32,30,1390,8,08,کرمان
2497,IR.KJ,16,دختر,غ?رساکن,1,0,1,1390,29,29,خراسان جنوبی
2498,IR.KS,16,دختر,غ?رساکن,25,0,25,1390,28,28,خراسان شمالی
2499,IR.KV,16,دختر,غ?رساکن,12,1,11,1390,9,09,خراسان رضوی
2500,IR.KZ,16,دختر,غ?رساکن,175,25,150,1390,6,06,خوزستان
2501,IR.LO,16,دختر,غ?رساکن,9,4,5,1390,15,15,لرستان
2502,IR.MK,16,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2503,IR.MN,16,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2504,IR.QM,16,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2505,IR.QZ,16,دختر,غ?رساکن,3,2,1,1390,26,26,قزوین
2506,IR.SB,16,دختر,غ?رساکن,31,2,29,1390,11,11,سیستان و بلوچستان
2507,IR.SM,16,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2508,IR.TH,16,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2509,IR.WA,16,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2510,IR.YA,16,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2511,IR.ZA,16,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2512,IR.AL,17,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2513,IR.AR,17,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2514,IR.BK,17,دختر,غ?رساکن,34,2,32,1390,5,05,کرمانشاه
2515,IR.BS,17,دختر,غ?رساکن,27,3,24,1390,18,18,بوشهر
2516,IR.CM,17,دختر,غ?رساکن,19,0,19,1390,14,14,چهارمحال و بختیاری
2517,IR.EA,17,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2518,IR.ES,17,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2519,IR.FA,17,دختر,غ?رساکن,153,13,140,1390,7,07,فارس
2520,IR.GI,17,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2521,IR.GO,17,دختر,غ?رساکن,3,0,3,1390,27,27,گلستان
2522,IR.HD,17,دختر,غ?رساکن,12,0,12,1390,13,13,همدان
2523,IR.HG,17,دختر,غ?رساکن,47,6,41,1390,22,22,هرمزگان
2524,IR.IL,17,دختر,غ?رساکن,15,1,14,1390,16,16,ایلام
2525,IR.KB,17,دختر,غ?رساکن,17,5,12,1390,17,17,کهگیلویه و بویراحمد
2526,IR.KD,17,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2527,IR.KE,17,دختر,غ?رساکن,66,32,34,1390,8,08,کرمان
2528,IR.KJ,17,دختر,غ?رساکن,0,0,0,1390,29,29,خراسان جنوبی
2529,IR.KS,17,دختر,غ?رساکن,20,2,18,1390,28,28,خراسان شمالی
2530,IR.KV,17,دختر,غ?رساکن,9,0,9,1390,9,09,خراسان رضوی
2531,IR.KZ,17,دختر,غ?رساکن,149,14,135,1390,6,06,خوزستان
2532,IR.LO,17,دختر,غ?رساکن,8,1,7,1390,15,15,لرستان
2533,IR.MK,17,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2534,IR.MN,17,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2535,IR.QM,17,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2536,IR.QZ,17,دختر,غ?رساکن,3,3,0,1390,26,26,قزوین
2537,IR.SB,17,دختر,غ?رساکن,32,2,30,1390,11,11,سیستان و بلوچستان
2538,IR.SM,17,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2539,IR.TH,17,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2540,IR.WA,17,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2541,IR.YA,17,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2542,IR.ZA,17,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2543,IR.AL,18,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2544,IR.AR,18,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2545,IR.BK,18,دختر,غ?رساکن,40,0,40,1390,5,05,کرمانشاه
2546,IR.BS,18,دختر,غ?رساکن,25,2,23,1390,18,18,بوشهر
2547,IR.CM,18,دختر,غ?رساکن,14,0,14,1390,14,14,چهارمحال و بختیاری
2548,IR.EA,18,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2549,IR.ES,18,دختر,غ?رساکن,0,0,0,1390,10,10,اصفهان
2550,IR.FA,18,دختر,غ?رساکن,160,10,150,1390,7,07,فارس
2551,IR.GI,18,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2552,IR.GO,18,دختر,غ?رساکن,9,0,9,1390,27,27,گلستان
2553,IR.HD,18,دختر,غ?رساکن,12,1,11,1390,13,13,همدان
2554,IR.HG,18,دختر,غ?رساکن,34,3,31,1390,22,22,هرمزگان
2555,IR.IL,18,دختر,غ?رساکن,15,2,13,1390,16,16,ایلام
2556,IR.KB,18,دختر,غ?رساکن,16,5,11,1390,17,17,کهگیلویه و بویراحمد
2557,IR.KD,18,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2558,IR.KE,18,دختر,غ?رساکن,98,22,76,1390,8,08,کرمان
2559,IR.KJ,18,دختر,غ?رساکن,2,0,2,1390,29,29,خراسان جنوبی
2560,IR.KS,18,دختر,غ?رساکن,29,1,28,1390,28,28,خراسان شمالی
2561,IR.KV,18,دختر,غ?رساکن,19,0,19,1390,9,09,خراسان رضوی
2562,IR.KZ,18,دختر,غ?رساکن,168,11,157,1390,6,06,خوزستان
2563,IR.LO,18,دختر,غ?رساکن,13,0,13,1390,15,15,لرستان
2564,IR.MK,18,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2565,IR.MN,18,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2566,IR.QM,18,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2567,IR.QZ,18,دختر,غ?رساکن,7,4,3,1390,26,26,قزوین
2568,IR.SB,18,دختر,غ?رساکن,47,2,45,1390,11,11,سیستان و بلوچستان
2569,IR.SM,18,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2570,IR.TH,18,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2571,IR.WA,18,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
2572,IR.YA,18,دختر,غ?رساکن,0,0,0,1390,21,21,یزد
2573,IR.ZA,18,دختر,غ?رساکن,0,0,0,1390,19,19,زنجان
2574,IR.AL,19,دختر,غ?رساکن,0,0,0,1390,30,30,البرز
2575,IR.AR,19,دختر,غ?رساکن,0,0,0,1390,24,24,اردبیل
2576,IR.BK,19,دختر,غ?رساکن,29,0,29,1390,5,05,کرمانشاه
2577,IR.BS,19,دختر,غ?رساکن,25,0,25,1390,18,18,بوشهر
2578,IR.CM,19,دختر,غ?رساکن,11,0,11,1390,14,14,چهارمحال و بختیاری
2579,IR.EA,19,دختر,غ?رساکن,0,0,0,1390,3,03,آذربایجان شرقی
2580,IR.ES,19,دختر,غ?رساکن,2,0,2,1390,10,10,اصفهان
2581,IR.FA,19,دختر,غ?رساکن,168,15,153,1390,7,07,فارس
2582,IR.GI,19,دختر,غ?رساکن,0,0,0,1390,1,01,گیلان
2583,IR.GO,19,دختر,غ?رساکن,6,0,6,1390,27,27,گلستان
2584,IR.HD,19,دختر,غ?رساکن,9,0,9,1390,13,13,همدان
2585,IR.HG,19,دختر,غ?رساکن,40,3,37,1390,22,22,هرمزگان
2586,IR.IL,19,دختر,غ?رساکن,20,2,18,1390,16,16,ایلام
2587,IR.KB,19,دختر,غ?رساکن,18,4,14,1390,17,17,کهگیلویه و بویراحمد
2588,IR.KD,19,دختر,غ?رساکن,0,0,0,1390,12,12,کردستان
2589,IR.KE,19,دختر,غ?رساکن,86,27,59,1390,8,08,کرمان
2590,IR.KJ,19,دختر,غ?رساکن,0,0,0,1390,29,29,خراسان جنوبی
2591,IR.KS,19,دختر,غ?رساکن,22,0,22,1390,28,28,خراسان شمالی
2592,IR.KV,19,دختر,غ?رساکن,8,0,8,1390,9,09,خراسان رضوی
2593,IR.KZ,19,دختر,غ?رساکن,120,4,116,1390,6,06,خوزستان
2594,IR.LO,19,دختر,غ?رساکن,12,2,10,1390,15,15,لرستان
2595,IR.MK,19,دختر,غ?رساکن,0,0,0,1390,0,00,مرکزی
2596,IR.MN,19,دختر,غ?رساکن,0,0,0,1390,2,02,مازندران
2597,IR.QM,19,دختر,غ?رساکن,0,0,0,1390,25,25,قم
2598,IR.QZ,19,دختر,غ?رساکن,8,4,4,1390,26,26,قزوین
2599,IR.SB,19,دختر,غ?رساکن,25,0,25,1390,11,11,سیستان و بلوچستان
2600,IR.SM,19,دختر,غ?رساکن,0,0,0,1390,20,20,سمنان
2601,IR.TH,19,دختر,غ?رساکن,0,0,0,1390,23,23,تهران
2602,IR.WA,19,دختر,غ?رساکن,0,0,0,1390,4,04,آذربایجان غربی
